DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.20-20.59.09, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.534564ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_60, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E9620F334C714C94A3F4949D3BB2504__D2700F0E400E47458EA51E80216444ACB9EF3E38, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=500878 bytes, Retrieved=true, Duration=2.304625ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_61, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_60, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.458017ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_62, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_60, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.050316ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_63, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_E9620F334C714C94A__0DA6384251C1494E8DCDE5F38BDFCE5E52DF23F5, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=2437 bytes, Retrieved=true, Duration=0.681251ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_64, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_63, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.206985ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_65, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_63, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.437062ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_66, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE32B2B93__FFF52BD240BE198CB21CFFFFB93354093BB9E55D, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=517416 bytes, Retrieved=true, Duration=1.049459ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_67, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE32B2B93__D3A83EEC63C7FA8CA6F184E9240181B0CF12294C, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=412234 bytes, Retrieved=true, Duration=7.638309ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_68, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_07__30444474D1B2B155FEC1173F550AB11DF2D6758F, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=35577 bytes, Retrieved=true, Duration=0.560652ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_69, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_68, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.168070ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_70, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_68, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.343833ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_71, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_12256B1243FC9456BAF7C28B9C4E094__4C4A3E5CF170466BFDF4AD3002298AD399A4BBF3, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=24042 bytes, Retrieved=true, Duration=0.532858ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_72, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_71, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.159085ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_73, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_71, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.336561ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_74, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_12256B1243FC9456B__30CD68B2918197306DDE59A70E11BED7BB1114DE, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=1333 bytes, Retrieved=true, Duration=0.487525ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_75, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_74, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.132143ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_76, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_74, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.323731ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_77, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CE__A5600AC3A695DD9E0D48ECFF08DC2504BF93C882, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=85425 bytes, Retrieved=true, Duration=0.590160ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_78, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_77, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.161223ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_79, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_77, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.346828ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_80, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_835B41A84D96F4541__F0DC66C4E1F30C4F9687DAF14074CA6BE84876EE, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=1813 bytes, Retrieved=true, Duration=0.384461ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_81, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_80, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.088099ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_82, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_80, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.272844ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_83, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf327F3EDB__D23D4D864FBE8350CD57008D2E325A129CB353C8, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=161355 bytes, Retrieved=true, Duration=0.814252ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_84, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf327F3EDB__1985DEA118CF31C53516DB09115E503A4AA93A3F, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=154297 bytes, Retrieved=true, Duration=11.753190ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_85, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9DB0F8CB__1DA9CC021FBDA217CF56218306C521F422EC671E, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=175018 bytes, Retrieved=true, Duration=4.458711ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_86, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9DB0F8CB__518A2C97C408B8F23B6047A8317465A20C1E25F1, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=167999 bytes, Retrieved=true, Duration=4.720863ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_87, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9DEDDE0C__F4131A92BEE04ACBCB21FE5056A130089872A249, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=175216 bytes, Retrieved=true, Duration=0.609409ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_88, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9DEDDE0C__419927927C62B059B6FE45E5AF7229B28DBC13BF, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=168092 bytes, Retrieved=true, Duration=0.687238ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_89, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9C0B2ABD__7204C8B1F935233A754A057FFE5C1D2DDE2CB714, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=142877 bytes, Retrieved=true, Duration=1.109332ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_90, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9C0B2ABD__AA9F250A7BAAA64DD6F76E1F9E016E00E2E5D4AA, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=135897 bytes, Retrieved=true, Duration=0.760365ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_91, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf16B8265F__B6252CDF98EE4C5405D390EF62EEB40F5C6D47F1, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=658881 bytes, Retrieved=true, Duration=2.639044ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_92, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf16B8265F__44BBF4CC86B891AE72F9458C86B916E6F06F7762, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=637357 bytes, Retrieved=true, Duration=13.398796ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_93, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_926E53DA4A2B03187FCA1B8E39E9192F__1_1_13123_0, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=3295 bytes, Retrieved=true, Duration=0.109907ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_94, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf42995504__A4A0AB8803DEC593A5DC77C5DD8335B4B105DAED, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=342301 bytes, Retrieved=true, Duration=0.702206ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_95, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf42995504__F364A46935730DDBBB9B31988F379C3FF7D03501, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=246973 bytes, Retrieved=true, Duration=9.584132ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_96, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufA7E101B6__3084BB175FCB3D9516245187BBEB551D8F3A62FE, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=504701 bytes, Retrieved=true, Duration=1.053311ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_97, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_96, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.157375ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_98, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_96, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.525158ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_99, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufA7E101B6__E04C637AD21DC5A01D4FB2EA036D1B8C0056DCA3, StartTime=2015.09.20-20.59.19, HierarchicalDDC, Retrieved=false, Duration=0.196718ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_100, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_99, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.179186ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_101, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_835B41A84D96F454104D79BC5574DAB__DD34FA9BF13516B8F9A716426E156A6D7884D257, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=38042 bytes, Retrieved=true, Duration=0.684243ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_102, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_101, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.258729ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_103, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_101, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.369921ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_104, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf88BEA114__42E6C5B47D38A430419C194B55797D2F9F958764, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=695808 bytes, Retrieved=true, Duration=1.763213ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_105, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_104, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.162933ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_106, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_104, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.051597ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_107, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf88BEA114__9EFDFC6F74C4B98754BBA9355571072D12E4AE01, StartTime=2015.09.20-20.59.19, HierarchicalDDC, Retrieved=false, Duration=0.199717ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_108, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_107, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.176620ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_109, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_41__F439A6100E5903AFBB09F81C84D9FF73DE6BF035, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=12169 bytes, Retrieved=true, Duration=0.754807ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_110, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_109, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.239912ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_111, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_109, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.463147ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_112, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C728CA9D4EB4DFC6C17BAFB39557C0E__F3A09E01082B8456F56AE00766A025E50CC22D8D, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=9086 bytes, Retrieved=true, Duration=0.908762ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_113, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_112, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.338271ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_114, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_112, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.519171ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_115, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_C728CA9D4EB4DFC6C__86C952869D137999A6A5D2057731C10705C76CA3, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=1093 bytes, Retrieved=true, Duration=0.756517ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_116, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_115, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.198860ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_117, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_115, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.505488ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_118, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_3A__52DA5DFAA365740CB027171C7A25F85C088F33EE, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=212681 bytes, Retrieved=true, Duration=0.987023ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_119, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_118, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.162937ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_120, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_118, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.617530ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_121, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7E1077334B46C06F3E41629478FCADE__E1D6B22BA9432EA77F23E473FB886FAB9F3E226E, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=132541 bytes, Retrieved=true, Duration=1.321878ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_122, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_121, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.315607ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_123, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_121, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.830073ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_124, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_7E1077334B46C06F3__2E3A00BCB8DA25D9FD1B48A76DC7FC9FA3E3C25A, StartTime=2015.09.20-20.59.19, HierarchicalDDC, DataSize=2005 bytes, Retrieved=true, Duration=0.879258ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_125, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_124, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.165071ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_126, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_124, StartTime=2015.09.20-20.59.19, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.652172ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
